"","price","yrbuilt","stories","TLA","wall","beds","baths","halfbaths","frontage","depth","garage","garagesqft","rooms","lotsize","sdate","avalue","s1993","s1994","s1995","s1996","s1997","s1998","syear","age","geometry"
"13157",69500,1965,"one",1570,"partbrk",3,1,0,75,161,"attached",530,6,11100,950822,86714,0,0,1,0,0,0,"1995",0.34,c(500979.64925682, 222812.16567274)
"13158",10000,1892,"two",1562,"wood",2,2,0,40,170,"detached",828,7,6800,970122,10714,0,0,0,0,1,0,"1997",1.07,c(510252.183599751, 222691.995544607)
"13159",125000,1967,"multilvl",2004,"partbrk",3,2,0,145,269,"attached",308,7,39000,940726,113314,0,1,0,0,0,0,"1994",0.32,c(497260.618117271, 222864.712741056)
"13160",187000,1982,"two",2854,"wood",4,2,1,146,11,"attached",484,8,16900,980402,190114,0,0,0,0,0,1,"1998",0.17,c(499359.676648887, 222835.766347089)
"13161",227000,1994,"two",2616,"partbrk",4,2,1,70,178,"attached",528,8,12434,960117,206914,0,0,0,1,0,0,"1996",0.05,c(498354.163693565, 222850.102903857)
"13162",6200,1892,"two",1784,"wood",4,1,0,45,150,"no garage",0,8,6800,960506,6228,0,0,0,1,0,0,"1996",1.07,c(510097.145916609, 222695.468085785)
"13163",211250,1994,"two",2484,"partbrk",4,2,1,70,174,"attached",638,8,12175,940505,196914,0,1,0,0,0,0,"1994",0.05,c(498374.994274976, 222850.700009383)
"13164",72000,1965,"bilevel",1544,"wood",4,1,1,57,129,"attached",288,6,7200,941130,79400,0,1,0,0,0,0,"1994",0.34,c(500817.469815791, 222817.0445082)
"13165",218000,1994,"two",2337,"partbrk",4,2,1,234,0,"attached",575,8,16455,960903,198314,0,0,0,1,0,0,"1996",0.05,c(498422.963948517, 222850.362162943)
"13166",197400,1994,"two",2719,"partbrk",4,2,1,70,170,"attached",440,8,11918,940808,200714,0,1,0,0,0,0,"1994",0.05,c(498396.497247425, 222851.732075856)
"13167",210500,1992,"two",2635,"partbrk",4,2,1,112,0,"attached",420,9,18626,940418,236914,0,1,0,0,0,0,"1994",0.07,c(498485.433920307, 222850.599476745)
"13168",105000,1948,"one",2033,"brick",3,1,0,118,0,"carport",288,7,40100,960924,71314,0,0,0,1,0,0,"1996",0.51,c(500209.038785627, 222828.600289411)
"13169",15000,1897,"two",1602,"partbrk",3,1,0,55,124,"detached",432,7,6594,950330,11600,0,0,1,0,0,0,"1995",1.02,c(515123.490752527, 222639.209251256)
"13170",183500,1927,"two",3388,"brick",4,3,0,100,144,"detached",400,10,14400,940718,193714,0,1,0,0,0,0,"1994",0.72,c(507113.91321753, 222738.007546303)
"13171",139000,1936,"two",2102,"brick",4,2,1,50,150,"detached",400,7,7500,950725,121714,0,0,1,0,0,0,"1995",0.63,c(506786.240565496, 222742.983218173)
"13172",84000,1964,"two",1616,"partbrk",4,1,1,60,131,"attached",240,8,7900,940110,88514,0,1,0,0,0,0,"1994",0.35,c(500876.418083853, 222821.682465061)
"13173",180000,1983,"two",2526,"wood",4,2,1,75,215,"attached",946,8,16100,980727,181828,0,0,0,0,0,1,"1998",0.16,c(498930.001928252, 222848.619963134)
"13174",4000,1909,"one",836,"metlvnyl",2,1,0,28,120,"no garage",0,5,3400,950418,4314,0,0,1,0,0,0,"1995",0.9,c(513995.978331926, 222655.028103646)
"13175",240000,1991,"two",2631,"partbrk",4,2,1,51,0,"attached",624,8,16767,980327,236714,0,0,0,0,0,1,"1998",0.08,c(498556.698692258, 222854.380017536)
"13176",140000,1931,"two",1751,"brick",4,1,1,50,150,"detached",400,8,7500,940701,98514,0,1,0,0,0,0,"1994",0.68,c(506941.754084115, 222744.21011629)
"13177",136500,1941,"two",1648,"brick",3,1,1,75,140,"detached",420,6,10500,970527,116628,0,0,0,0,1,0,"1997",0.58,c(507215.396147913, 222741.042277763)
"13178",105000,1949,"one",1602,"brick",3,1,1,165,630,"detached",1440,5,103950,961024,125914,0,0,0,1,0,0,"1996",0.5,c(498092.000004854, 222864.106991695)
"13179",169000,1984,"two",2801,"partbrk",3,2,1,70,145,"attached",441,7,10200,940324,182114,0,1,0,0,0,0,"1994",0.15,c(499121.504319312, 222850.178366188)
"13180",15000,1922,"one",688,"wood",2,1,0,70,150,"detached",400,5,10500,980618,18514,0,0,0,0,0,1,"1998",0.77,c(502630.382246675, 222802.953847237)
"13181",97900,1938,"two",2779,"metlvnyl",5,2,0,75,133,"detached",484,9,10000,960223,118714,0,0,0,1,0,0,"1996",0.61,c(507357.486847808, 222741.22774438)
"13182",180000,1983,"two",2553,"partbrk",4,2,1,70,145,"attached",440,8,10200,970430,167228,0,0,0,0,1,0,"1997",0.16,c(499142.930052751, 222851.658021097)
"13183",108000,1971,"one",1292,"partbrk",3,2,0,109,0,"detached",768,5,22000,980326,92600,0,0,0,0,0,1,"1998",0.28,c(490137.680233566, 222983.410578974)
"13184",4300,1897,"one",672,"wood",2,1,0,25,120,"no garage",0,5,2900,960912,4714,0,0,0,1,0,0,"1996",1.02,c(509748.909607584, 222714.560055339)
"13185",195000,1983,"two",2676,"partbrk",4,2,1,70,145,"attached",484,8,10200,980803,180828,0,0,0,0,0,1,"1998",0.16,c(499185.44994226, 222854.73319974)
"13186",35000,1907,"two",1424,"wood",3,1,0,36,122,"no garage",0,7,4300,970908,17800,0,0,0,0,1,0,"1997",0.92,c(515816.064484608, 222643.366643442)
"13187",8000,1910,"one+half",1008,"metlvnyl",3,1,0,34,75,"no garage",0,6,2600,980824,10600,0,0,0,0,0,1,"1998",0.89,c(509353.464364838, 222721.373131958)
"13188",230000,1990,"two",3120,"partbrk",4,2,1,51,0,"attached",568,10,18347,970723,279628,0,0,0,0,1,0,"1997",0.09,c(498523.860867174, 222864.72461881)
"13189",92500,1965,"bilevel",1568,"partbrk",3,1,0,59,123,"attached",288,7,7400,980731,80200,0,0,0,0,0,1,"1998",0.34,c(500778.967882119, 222833.676506743)
"13190",100000,1925,"two",1592,"stucdrvt",3,1,1,50,150,"detached",342,6,7500,940404,95600,0,1,0,0,0,0,"1994",0.74,c(506676.071151307, 222757.504917615)
"13191",123000,1952,"two",1857,"partbrk",3,1,1,50,130,"detached",528,6,6500,961029,112000,0,0,0,1,0,0,"1996",0.47,c(507155.650030241, 222751.802578164)
"13192",33000,1927,"two",1217,"wood",3,1,0,30,140,"detached",360,6,4200,940321,39600,0,1,0,0,0,0,"1994",0.72,c(509181.205053351, 222726.302023688)
"13193",25000,1907,"two",1464,"wood",3,1,0,40,104,"no garage",0,7,4200,960506,24514,0,0,0,1,0,0,"1996",0.92,c(511916.519763291, 222693.168052051)
"13194",38000,1925,"two",1412,"wood",3,1,0,30,140,"no garage",0,6,4200,970813,37514,0,0,0,0,1,0,"1997",0.74,c(509217.774841177, 222726.844491922)
"13195",36500,1945,"one+half",1336,"ccbtile",3,1,0,160,0,"no garage",0,6,189922,950913,53028,0,0,1,0,0,0,"1995",0.54,c(494800.498552616, 222922.369018195)
"13196",167000,1984,"two",2565,"partbrk",4,2,1,71,145,"attached",503,8,10300,941205,172514,0,1,0,0,0,0,"1994",0.15,c(499250.572076392, 222860.049811895)
"13197",169500,1984,"two",2372,"partbrk",4,2,1,72,225,"attached",667,8,16200,950724,163114,0,0,1,0,0,0,"1995",0.15,c(499412.540155788, 222858.026889209)
"13198",12000,1897,"one",872,"wood",2,1,0,25,124,"detached",320,5,3100,951204,7714,0,0,1,0,0,0,"1995",1.02,c(515152.033906304, 222658.535787412)
"13199",162500,1935,"two",1962,"brick",4,2,1,50,150,"detached",400,7,7500,951106,127714,0,0,1,0,0,0,"1995",0.64,c(506941.615939426, 222759.429196688)
"13200",22000,1887,"one",1426,"wood",2,2,0,35,157,"detached",440,6,5500,960201,13028,0,0,0,1,0,0,"1996",1.12,c(515753.205231998, 222652.426044451)
"13201",176200,1980,"two",2174,"partbrk",4,2,1,72,216,"attached",462,8,15600,970717,143600,0,0,0,0,1,0,"1997",0.19,c(499434.726011848, 222860.274413541)
"13202",120000,1963,"one",1796,"brick",3,1,1,200,250,"attached",528,7,50335,961231,106914,0,0,0,1,0,0,"1996",0.36,c(499900.220910508, 222853.954692118)
"13203",425000,1989,"two",4045,"partbrk",5,3,2,79,0,"attached",782,10,22300,980706,386914,0,0,0,0,0,1,"1998",0.1,c(498626.988232448, 222871.837335138)
"13204",66000,1996,"two",1344,"metlvnyl",3,2,1,41,78,"no garage",0,6,3218,971226,44514,0,0,0,0,1,0,"1997",0.03,c(513478.738945988, 222680.498409601)
"13205",18000,1912,"one",1548,"metlvnyl",4,2,0,45,140,"no garage",0,7,6300,970325,13800,0,0,0,0,1,0,"1997",0.87,c(509466.092242978, 222729.965020097)
"13206",15000,1917,"two",1128,"wood",3,1,0,34,75,"no garage",0,6,2600,930402,12628,1,0,0,0,0,0,"1993",0.82,c(509353.260177687, 222731.705636206)
"13207",10000,1954,"one",912,"wood",2,1,0,59,140,"attached",253,5,8260,941024,13514,0,1,0,0,0,0,"1994",0.45,c(509602.532350451, 222731.264517462)
"13208",50000,1955,"one",768,"wood",2,1,0,120,182,"attached",528,4,21800,930903,50000,1,0,0,0,0,0,"1993",0.44,c(529920.459670934, 222507.128823854)
"13209",93250,1980,"two",1540,"partbrk",3,1,1,72,180,"attached",400,7,13000,930326,114800,1,0,0,0,0,0,"1993",0.19,c(501637.774748843, 222835.323534314)
"13210",220000,1994,"two",2625,"partbrk",4,2,1,104,0,"attached",528,8,11171,971218,207600,0,0,0,0,1,0,"1997",0.05,c(498473.010485294, 222879.431002769)
"13211",170000,1986,"two",2351,"partbrk",4,2,1,72,135,"attached",529,8,9700,930813,226914,1,0,0,0,0,0,"1993",0.13,c(498849.664974669, 222875.175029764)
"13212",36000,1914,"one+half",1466,"partbrk",3,1,0,33,102,"detached",240,6,3400,950913,21200,0,0,1,0,0,0,"1995",0.85,c(515944.582735739, 222658.428076503)
"13213",13500,1897,"one",915,"metlvnyl",2,1,0,30,99,"no garage",0,6,3000,970321,9400,0,0,0,0,1,0,"1997",1.02,c(515266.977398667, 222666.412981047)
"13214",134500,1937,"two",1970,"brick",3,1,1,50,150,"detached",400,7,7500,960326,128514,0,0,0,1,0,0,"1996",0.62,c(506676.019691688, 222772.945047444)
"13215",189900,1982,"two",2512,"partbrk",2,2,1,78,127,"attached",506,8,9900,961223,175428,0,0,0,1,0,0,"1996",0.17,c(499629.963926538, 222867.01509817)
"13216",113500,1950,"two",1458,"brick",3,1,1,50,130,"detached",480,6,6500,971104,103514,0,0,0,0,1,0,"1997",0.49,c(507155.263037174, 222767.135905715)
"13217",87500,1924,"two",1632,"wood",3,1,0,50,150,"detached",324,6,7500,940228,90000,0,1,0,0,0,0,"1994",0.75,c(506721.998065956, 222773.242982477)
"13218",89900,1966,"one",1208,"wood",3,2,0,56,125,"no garage",0,7,7000,980729,62914,0,0,0,0,0,1,"1998",0.33,c(500778.555079124, 222852.231923429)
"13219",56900,1981,"one",1232,"brick",3,1,0,50,142,"attached",300,6,7100,980311,65800,0,0,0,0,0,1,"1998",0.18,c(501086.998287556, 222848.135607754)
"13220",5500,1877,"one",1092,"wood",3,1,0,30,140,"no garage",0,6,4200,970527,5400,0,0,0,0,1,0,"1997",1.22,c(509899.900369819, 222734.011664671)
"13221",13500,1924,"one+half",909,"wood",3,1,0,30,131,"no garage",0,6,3900,980121,6914,0,0,0,0,0,1,"1998",0.75,c(517783.8289727, 222640.595734338)
"13222",10000,1892,"one",800,"metlvnyl",2,1,0,24,124,"no garage",0,5,3000,971103,5828,0,0,0,0,1,0,"1997",1.07,c(515171.334984597, 222670.972731423)
"13223",257000,1986,"two",3278,"partbrk",4,2,1,115,112,"attached",576,8,12900,980616,232114,0,0,0,0,0,1,"1998",0.13,c(498942.41814736, 222878.993329481)
"13224",13000,1892,"one+half",1301,"wood",3,1,0,30,131,"detached",550,6,3900,971204,9400,0,0,0,0,1,0,"1997",1.07,c(517830.560070001, 222641.288687091)
"13225",18000,1892,"one",1318,"wood",3,1,0,27,100,"detached",400,6,2700,950519,10828,0,0,1,0,0,0,"1995",1.07,c(515395.688576355, 222669.355429261)
"13226",11000,1892,"one",720,"wood",2,1,0,30,131,"detached",384,5,3900,931213,8800,1,0,0,0,0,0,"1993",1.07,c(517848.470474321, 222641.641442054)
"13227",17000,1912,"one",998,"wood",3,1,0,32,100,"detached",608,6,3200,980319,9028,0,0,0,0,0,1,"1998",0.87,c(513735.367050507, 222689.441728124)
"13228",14000,1902,"one+half",1584,"wood",3,1,0,30,131,"detached",576,6,3900,980622,20000,0,0,0,0,0,1,"1998",0.97,c(517884.122214945, 222642.126849452)
"13229",8950,1877,"two",1648,"wood",3,1,1,30,140,"no garage",0,7,4200,980527,8228,0,0,0,0,0,1,"1998",1.22,c(510036.344349189, 222735.652484681)
"13230",81000,1902,"one+half",1802,"metlvnyl",4,1,0,97,0,"detached",704,7,19321,971204,48914,0,0,0,0,1,0,"1997",0.97,c(524273.935002364, 222573.581164122)
"13231",5000,1877,"one",888,"wood",2,1,0,30,120,"detached",396,5,3600,980413,3628,0,0,0,0,0,1,"1998",1.22,c(514048.500048532, 222687.506374376)
"13232",5400,1902,"two",2366,"wood",5,1,0,54,108,"no garage",0,9,5832,940519,4714,0,1,0,0,0,0,"1994",0.97,c(513583.83534128, 222693.575705771)
"13233",129000,1929,"two",1867,"partbrk",4,2,0,50,150,"detached",400,7,7500,971222,108914,0,0,0,0,1,0,"1997",0.7,c(507005.364187008, 222775.05179412)
"13234",85000,1896,"two",2952,"wood",5,3,0,51,150,"no garage",0,11,7700,980824,63714,0,0,0,0,0,1,"1998",1.03,c(511755.555589093, 222716.115077068)
"13235",74500,1965,"one",1136,"partbrk",3,1,1,60,130,"attached",260,6,7800,930727,72028,1,0,0,0,0,0,"1993",0.34,c(500876.076458074, 222857.675909832)
"13236",12000,1896,"one+half",1722,"wood",3,1,1,38,157,"detached",480,7,5900,980302,16628,0,0,0,0,0,1,"1998",1.03,c(515769.347725189, 222672.676358655)
"13237",80000,1953,"two",1098,"wood",2,1,0,50,133,"detached",280,5,6700,960610,72514,0,0,0,1,0,0,"1996",0.46,c(507356.928139914, 222775.779252508)
"13238",108000,1970,"one",1500,"wood",3,1,0,150,300,"attached",528,6,45000,980707,83914,0,0,0,0,0,1,"1998",0.29,c(496043.358983915, 222929.686850299)
"13239",180000,1980,"multilvl",2200,"wood",4,2,1,95,0,"attached",506,8,17195,980519,149200,0,0,0,0,0,1,"1998",0.19,c(499572.844513022, 222880.245319899)
"13240",95000,1958,"one",1902,"partbrk",3,2,1,83,0,"attached",483,7,14300,940110,102628,0,1,0,0,0,0,"1994",0.41,c(503039.650614589, 222833.466998053)
"13241",111000,1967,"two",1916,"metlvnyl",4,1,0,141,0,"attached",484,7,17900,940503,106914,0,1,0,0,0,0,"1994",0.32,c(502104.007367694, 222846.685139672)
"13242",155000,1928,"two",1817,"stucdrvt",4,1,1,50,150,"detached",360,8,7500,980318,103714,0,0,0,0,0,1,"1998",0.71,c(506612.409285215, 222787.53604825)
"13243",125000,1968,"two",1948,"metlvnyl",4,2,1,72,143,"attached",484,8,10400,980717,111028,0,0,0,0,0,1,"1998",0.31,c(502010.165109246, 222848.394994081)
"13244",7922,1922,"two",1063,"wood",3,1,0,75,45,"detached",360,6,3400,940915,11400,0,1,0,0,0,0,"1994",0.77,c(510196.357986155, 222744.00209173)
"13245",125000,1926,"two",1904,"brick",3,1,1,50,130,"detached",361,6,6500,940627,122914,0,1,0,0,0,0,"1994",0.73,c(507155.374267073, 222782.351789631)
"13246",6000,1897,"one",800,"wood",2,1,0,41,75,"no garage",0,5,3100,951102,6314,0,0,1,0,0,0,"1995",1.02,c(510079.527588302, 222745.669792984)
"13247",105000,1924,"two",1586,"metlvnyl",3,1,0,50,150,"detached",360,6,7500,930326,84000,1,0,0,0,0,0,"1993",0.75,c(506721.946509719, 222788.683112787)
"13248",230000,1991,"two",3226,"partbrk",4,2,1,75,0,"attached",441,9,12027,950613,255114,0,0,1,0,0,0,"1995",0.08,c(498516.924480489, 222898.811099305)
"13249",14000,1907,"one",662,"metlvnyl",1,1,0,66,93,"detached",576,4,6100,970922,10114,0,0,0,0,1,0,"1997",0.92,c(515568.475792072, 222681.00674245)
"13250",15000,1912,"one+half",1448,"wood",3,1,0,25,200,"carport",192,6,5000,941026,11714,0,1,0,0,0,0,"1994",0.87,c(510281.483036144, 222744.505061136)
"13251",7000,1897,"one",804,"wood",2,1,0,42,100,"no garage",0,4,4200,950419,5600,0,0,1,0,0,0,"1995",1.02,c(514217.518411019, 222697.170845438)
"13252",154000,1941,"two",2114,"partbrk",4,2,2,50,150,"detached",380,7,7500,941014,128314,0,1,0,0,0,0,"1994",0.58,c(506785.829963346, 222788.862583994)
"13253",98000,1965,"bilevel",1840,"partbrk",3,1,1,60,152,"attached",300,6,9000,980409,91114,0,0,0,0,0,1,"1998",0.34,c(500982.046043654, 222865.782927976)
"13254",112000,1923,"two",2286,"wood",3,1,2,50,150,"detached",360,7,7500,961227,94914,0,0,0,1,0,0,"1996",0.76,c(506831.808223461, 222789.161214261)
"13255",245000,1992,"two",3275,"partbrk",4,2,1,81,0,"attached",420,9,9482,960617,244400,0,0,0,1,0,0,"1996",0.07,c(498477.484584669, 222901.583858777)
"13256",115000,1973,"one+half",1807,"wood",3,2,0,167,0,"attached",506,7,98118,940324,106114,0,1,0,0,0,0,"1994",0.26,c(495888.40742971, 222938.904386019)
"13257",75000,1965,"two",1332,"partbrk",4,1,1,56,130,"attached",234,8,7300,930622,81114,1,0,0,0,0,0,"1993",0.34,c(500816.630794184, 222871.483452244)
"13258",54500,1925,"one",893,"wood",2,1,0,70,150,"detached",352,5,10500,980330,40514,0,0,0,0,0,1,"1998",0.74,c(502629.754036864, 222849.281015323)
"13259",112000,1902,"two",3437,"wood",5,3,0,55,172,"detached",1062,11,9500,971215,79800,0,0,0,0,1,0,"1997",0.97,c(511705.721161669, 222734.270500407)
"13260",83000,1951,"two",1516,"partbrk",3,1,0,50,133,"detached",528,6,6700,960627,91114,0,0,0,1,0,0,"1996",0.48,c(507356.707271305, 222791.11044614)
"13261",44500,1961,"one",960,"metlvnyl",3,1,0,50,149,"no garage",0,5,7500,931025,54514,1,0,0,0,0,0,"1993",0.38,c(501027.980570253, 222875.042608475)
"13262",157500,1954,"two",1972,"brick",3,2,0,50,150,"detached",420,7,7500,980727,126914,0,0,0,0,0,1,"1998",0.45,c(506612.356534722, 222802.865122996)
"13263",107000,1982,"one+half",1376,"wood",3,1,1,120,300,"attached",576,5,36000,961107,76428,0,0,0,1,0,0,"1996",0.17,c(496336.216712257, 222942.38452948)
"13264",36000,1953,"one",977,"metlvnyl",3,1,0,120,300,"detached",400,5,36000,980309,38114,0,0,0,0,0,1,"1998",0.46,c(496239.720875091, 222944.873310262)
"13265",24000,1912,"one+half",1468,"wood",3,1,0,33,102,"no garage",0,7,3400,950926,20800,0,0,1,0,0,0,"1995",0.87,c(515906.230303277, 222690.861242962)
"13266",134900,1950,"two",1558,"brick",3,1,1,50,130,"detached",484,6,6500,961004,113714,0,0,0,1,0,0,"1996",0.49,c(507155.318950935, 222797.569803393)
"13267",112000,1963,"one+half",2714,"partbrk",4,2,0,147,0,"attached",506,8,17300,931005,146800,1,0,0,0,0,0,"1993",0.36,c(502836.976366057, 222855.725043086)
"13268",84500,1949,"two",1352,"partbrk",3,1,1,50,150,"attached",252,6,7500,940317,86400,0,1,0,0,0,0,"1994",0.5,c(506785.77684704, 222804.191657651)
"13269",114000,1941,"two",1719,"brick",3,1,0,50,140,"detached",360,6,7000,980917,101114,0,0,0,0,0,1,"1998",0.58,c(507257.856631181, 222798.481205285)
"13270",5000,1907,"one",820,"wood",2,1,0,25,124,"no garage",0,5,3100,950131,5114,0,0,1,0,0,0,"1995",0.92,c(515151.720142543, 222702.968945207)
"13271",25000,1907,"two",1246,"wood",3,1,0,33,101,"no garage",0,6,3300,930521,17200,1,0,0,0,0,0,"1993",0.92,c(515586.579893076, 222698.012717306)
"13272",91500,1965,"bilevel",1602,"wood",3,1,1,60,143,"attached",288,7,8600,951116,82428,0,0,1,0,0,0,"1995",0.34,c(500983.529817573, 222882.979552564)
"13273",153000,1928,"two",1952,"brick",4,1,1,50,150,"detached",400,7,7500,970211,120714,0,0,0,0,1,0,"1997",0.71,c(506941.119663693, 222805.198566381)
"13274",270000,1988,"two",3266,"partbrk",4,3,1,101,0,"attached",504,9,14000,931129,286714,1,0,0,0,0,0,"1993",0.11,c(498625.620615441, 222917.064752277)
"13275",10000,1895,"one",1216,"metlvnyl",3,1,0,35,157,"no garage",0,6,5500,970317,11628,0,0,0,0,1,0,"1997",1.04,c(515721.688261126, 222699.664774221)
"13276",6500,1892,"one+half",1086,"partbrk",2,1,0,27,100,"detached",360,6,2700,931103,6314,1,0,0,0,0,0,"1993",1.07,c(514202.787486717, 222719.226411233)
"13277",117000,1962,"one",1866,"brick",3,1,1,93,130,"attached",546,6,12100,970227,102228,0,0,0,0,1,0,"1997",0.37,c(503160.277105663, 222860.404103024)
"13278",5500,1872,"two",1528,"wood",3,1,0,27,120,"no garage",0,7,3200,960812,5514,0,0,0,1,0,0,"1996",1.27,c(514106.053203027, 222722.924512024)
"13279",227000,1993,"two",3341,"partbrk",4,2,1,71,130,"attached",462,9,9207,930510,259828,1,0,0,0,0,0,"1993",0.06,c(498483.303425452, 222924.606537739)
"13280",229800,1991,"two",3209,"partbrk",4,2,1,81,137,"attached",420,8,11297,930729,236114,1,0,0,0,0,0,"1993",0.08,c(498523.611605392, 222924.376446819)
"13281",117000,1929,"two",1919,"brick",3,1,1,50,133,"detached",360,7,6700,960513,101228,0,0,0,1,0,0,"1996",0.7,c(507356.736223755, 222806.438453797)
"13282",144000,1936,"two",1586,"partbrk",3,1,1,75,140,"detached",380,6,10500,970103,106628,0,0,0,0,1,0,"1997",0.63,c(507214.774055846, 222809.694707646)
"13283",140000,1951,"two",1998,"brick",4,1,1,50,150,"attached",242,8,7500,960730,123000,0,0,0,1,0,0,"1996",0.48,c(506612.053966406, 222818.197410828)
"13284",97000,1959,"one",1687,"brick",3,2,1,134,0,"attached",506,7,12700,940418,102314,0,1,0,0,0,0,"1994",0.4,c(503079.29745241, 222864.816622544)
"13285",205000,1986,"two",2301,"partbrk",4,2,1,98,0,"attached",546,8,13200,950901,185228,0,0,1,0,0,0,"1995",0.13,c(498792.96356886, 222924.283434623)
"13286",6000,1902,"one",920,"wood",3,1,0,25,130,"no garage",0,5,3300,980901,6914,0,0,0,0,0,1,"1998",0.97,c(515171.43228719, 222714.956792618)
"13287",112000,1960,"one",1728,"partbrk",3,1,1,110,0,"attached",529,8,12500,950509,95000,0,0,1,0,0,0,"1995",0.39,c(503208.644709471, 222864.979901511)
"13288",124900,1974,"two",2105,"partbrk",4,2,1,74,0,"attached",528,8,11100,960202,127400,0,0,0,1,0,0,"1996",0.25,c(501955.824503879, 222882.673417871)
"13289",155000,1953,"two",2162,"brick",4,2,2,50,140,"detached",400,8,7000,980803,142914,0,0,0,0,0,1,"1998",0.46,c(507257.799683206, 222813.588162003)
"13290",24000,1902,"one",1298,"wood",3,1,0,45,140,"detached",280,6,6300,940105,24600,0,1,0,0,0,0,"1994",0.97,c(509265.934735481, 222788.444564656)
"13291",10000,1892,"two",1561,"wood",4,1,1,30,100,"detached",460,8,3000,970225,9714,0,0,0,0,1,0,"1997",1.07,c(515254.501972448, 222717.874596457)
"13292",141000,1971,"two",2254,"partbrk",4,2,1,122,0,"attached",506,8,13800,951212,143514,0,0,1,0,0,0,"1995",0.28,c(501897.907543504, 222886.454583808)
"13293",229000,1929,"two",2432,"brick",4,3,0,50,150,"detached",456,7,7500,980916,158800,0,0,0,0,0,1,"1998",0.7,c(506940.982947823, 222820.528706803)
"13294",139757,1959,"multilvl",2121,"brick",4,2,1,100,130,"attached",667,7,13000,980407,114600,0,0,0,0,0,1,"1998",0.4,c(503023.006548858, 222871.899390065)
"13295",128000,1969,"one",2176,"partbrk",5,2,0,82,0,"attached",483,9,9900,970625,125114,0,0,0,0,1,0,"1997",0.3,c(501927.066304344, 222887.060454998)
"13296",110000,1959,"one",1568,"brick",3,1,1,109,0,"attached",506,7,11100,980713,92114,0,0,0,0,0,1,"1998",0.4,c(503052.245520632, 222872.286554308)
