year,firm,HSK,FOWNER,DEXP,DIASSET,DSOWNER,Y,K,L,M
2006,6726,0.4324324,0,0,0,0,21116.0142333817,3824.99714555413,53.9999974855292,15879.9883313624
2004,6727,0.1,0,0,1,0,13398.0037371286,920.000303560411,29.9999885501375,9941.00101187312
2005,6727,0.1,0,0,1,0,15713.0051194513,2299.00109256971,37.0000032321638,6682.00251967108
2006,6727,0.1,0,0,1,0,14268.0064708422,5600.00069034989,39.0000138009462,8734.99805586737
2004,6728,0.2652174,0,1,1,0,104403.65882155,209839.871044807,229.999928947676,58199.9631175351
2005,6728,0.2652174,0,1,1,0,81780.9818632283,206562.84929167,216.999923281734,41573.1580994608
2006,6728,0.2652174,0,1,1,0,52900.0731159765,207086.114952324,220.000099802503,28033.9064164125
2004,6729,0.1371697,0,1,1,1,335168.945966373,526649.225685671,2762.99910223675,251012.997589923
2005,6729,0.1371697,0,1,1,1,409171.638078945,134181.682477885,2573.99900088646,320657.867379896
2006,6729,0.1371697,0,1,1,1,397889.656160915,510599.089197883,2458.99989619038,285206.854145007
2004,6730,0.875,0.5,0,0,0,12728.0054728169,76.9999675172732,8.00000366656215,14522.9872399845
2005,6730,0.875,0.5,0,0,0,32160.0410589265,312.999940360938,8.00000366656215,22128.9060737503
2006,6730,0.875,0.5,0,0,0,66419.767867106,74.9999914847772,8.00000366656215,35850.0413699284
2004,6731,0.8222222,0.3333333,0,1,0,45309.8623637808,4999.99904291891,45.0000229603415,32999.9062653288
2005,6731,0.8222222,0.3333333,1,1,0,52949.8225632825,2541.00004238346,45.0000229603415,46000.1529285775
2006,6731,0.8222222,0.3333333,1,1,0,71081.3304688005,5408.99723128816,69.9999830565469,59112.0456067886
2004,6732,0.1521739,1,1,0,0,6337.00158853707,2068.99859774495,45.9999817615053,2721.00071077088
2005,6732,0.1521739,1,0,0,0,6617.99676722985,2129.99944896168,34.9999978478706,318.000196275964
2006,6732,0.1521739,1,1,0,0,5200.00049623853,1845.99923379423,34.9999978478706,199.999926690406
2004,6733,0.3064516,1,1,1,0,36709.8356683876,5401.99711342824,124.000053864987,22960.026394062
2005,6733,0.3064516,1,1,1,0,50108.2026890697,13688.0025244503,147.999959482917,29465.9311890941
2006,6733,0.3064516,1,0,1,0,101382.928705072,13135.9890748957,185.000032360513,50909.2543319661
2004,6734,0.0611111,1,1,1,0,40692.944394409,8775.99998284235,180.000026839764,31382.9490336769
2005,6734,0.0611111,1,0,0,0,40754.0296134613,8819.99868581272,199.999926690406,21464.0130478524
2006,6734,0.0611111,1,1,1,0,58979.7828142605,10210.0009070696,199.999926690406,35321.9548494593
2004,6735,0.2444444,0,0,0,0,23441.8930043191,2712.99915175645,45.0000229603415,20117.9956606629
2005,6735,0.2444444,0,0,0,0,25955.0117248799,2846.00062996274,45.0000229603415,21591.9966597645
2006,6735,0.2444444,0,0,0,0,27476.8744284434,2886.00075228271,40.9999972651235,24671.8944937963
2004,6736,0.5677083,0,0,1,0,55801.1635331181,4898.99813035298,191.999928570679,18939.9930539444
2005,6736,0.5677083,0,0,1,0,48118.8850682524,4992.99894897056,191.999928570679,14045.0036581844
2006,6736,0.5677083,0,0,1,0,98535.28634365,4299.00121878266,12.0000042025447,43065.177375485
2004,6737,0.2178771,0,1,1,1,34468.1159381503,31203.9509876597,179.000034754508,21265.0040895207
2005,6737,0.2178771,0,1,1,1,48794.8473901891,34204.0726741421,184.000044599952,31193.9673208155
2006,6737,0.2178771,0,1,1,1,46912.9952370813,35261.9585375294,189.999986289508,35649.8422190661
2004,6738,0.1142857,0,1,0,0,36706.8989990024,18709.9921554948,104.999963233466,29348.8898497253
2005,6738,0.1142857,0,1,0,0,34256.1023971789,21600.9807989463,130.000071440794,5275.00021973399
2006,6738,0.1142857,0,1,0,0,34891.9003641832,21600.9807989463,34.9999978478706,16038.9914137261
2004,6739,0.1190476,0,1,0,0,49008.0573848457,10032.9905797638,84.0000168971634,41316.2019065578
2005,6739,0.1190476,0.5729473,1,0,0,40340.0479437876,10897.0021687551,84.0000168971634,29097.8625915568
2006,6739,0.1190476,0.5488288,1,0,0,51509.9359957932,11307.0081191611,84.0000168971634,39368.0558023759
2004,6740,0.2,1,1,1,0,23903.0178542378,4506.99989773325,49.9999997285927,17254.995935894
2005,6740,0.2,1,1,1,0,25440.0504360188,4713.99960639951,49.9999997285927,18540.0029827183
2006,6740,0.2,1,0,1,0,28959.9754853804,5066.00085837491,49.9999997285927,20909.0006843218
2004,6741,0.3461539,0,0,0,0,36982.8658783218,8262.00026474167,52.0000146337678,28100.9875828104
2005,6741,0.3461539,0,0,0,0,62350.0653984392,5325.00005017415,68.0000200480277,50522.8000746114
2006,6741,0.3461539,0,0,0,0,132659.37078456,7199.99780397048,69.9999830565469,117118.321776689
2004,6742,0.2769231,1,1,1,0,29740.0529368264,6325.99744514677,130.000071440794,17140.990855158
2005,6742,0.2769231,1,1,1,0,29519.9032125093,9649.99812468643,130.000071440794,13609.0052046226
2006,6742,0.2769231,1,1,1,0,20599.9926915812,10355.0023419939,104.999963233466,8985.9991945839
2004,6743,0.1111111,1,1,1,0,20701.0147543252,13389.0033031018,63.0000172373358,11444.0016688786
2005,6743,0.1111111,1,1,1,0,49429.861284736,13389.0033031018,56.0000173188343,30639.0310604182
2006,6743,0.1111111,1,1,1,0,73849.9048842503,16961.9859737609,60.0000262666797,61437.765601674
2004,6744,0.3333333,1,0,1,0,16708.0012427901,2615.00163045556,18.0000043578696,8736.99859947566
2005,6744,0.3333333,1,0,1,0,17310.006090174,1140.99960080744,14.9999969834672,10625.0000659534
2006,6744,0.3333333,1,0,1,0,16309.9886545223,2089.99927903611,13.9999953853871,9875.00405102878
2004,6745,0.8461539,0,0,1,0,33854.9330375932,849.999702938344,25.9999860114452,25759.0164963522
2005,6745,0.8461539,0,0,1,0,38361.8977546022,4204.99759302905,49.9999997285927,24664.0007506245
2006,6745,0.8461539,0,0,0,0,37394.1666757046,4204.99759302905,49.9999997285927,25288.878674757
2004,6746,0.7586207,1,1,1,0,93043.2762572883,86223.668885535,86.9999896770518,35379.9303823551
2005,6746,0.7586207,1,1,1,0,159490.557686979,99876.5297902418,114.999985238227,69999.9635278048
2006,6746,0.7586207,1,1,1,0,158990.54277009,92532.9429409578,112.00001441495,81302.3337064249
2004,6747,0.0192308,0,0,0,0,13250.0022337598,3560.99756684867,52.0000146337678,9946.00259317434
2005,6747,0.0192308,0,0,0,0,14380.0053022659,3440.0008587361,46.9999717196358,11249.9954141346
2006,6747,0.0192308,0,0,0,0,17269.9970444,5139.99815757139,46.9999717196358,11699.9985868057
2004,6748,0.0487805,0,0,0,0,18196.9995575719,377.999926055803,40.9999972651235,16164.0028093299
2005,6748,0.0487805,0,0,0,0,21910.0124319673,502.999914439838,40.9999972651235,15872.0027057849
2006,6748,0.0487805,0,0,0,0,22670.051154877,520.000097980763,40.9999972651235,17269.9970444
2004,6749,0.2888889,1,1,0,0,25835.8928543937,3002.99979584607,45.0000229603415,19444.995205061
2005,6749,0.2888889,1,1,0,0,28979.9647639734,2995.00146590446,49.9999997285927,20549.0091044446
2006,6749,0.2888889,1,1,0,0,38310.1441341874,3113.00258241635,54.999989812215,27627.0322023407
2004,6750,0.5714286,0,0,0,0,11799.9904366496,8758.99980587351,34.9999978478706,4981.00023374198
2005,6750,0.5714286,0,0,0,0,11179.9916517955,8904.99825708006,34.9999978478706,5209.99929796603
2006,6750,0.5714286,0,0,0,0,9549.99586031679,8912.00033716713,37.9999939303978,5648.00124723059
2004,6751,0.0710204,0,0,0,0,483375.952776762,36488.0467633596,1224.99984935095,326008.912848113
2005,6751,0.0710204,0,0,0,0,1094326.86823287,33189.8704027947,1012.00015195443,776040.508904973
2006,6751,0.0710204,0,1,0,0,967673.484542311,50000.0857795594,1131.99970708018,695377.400871449
2004,6752,0.1666667,0.4000605,1,1,0,78087.8692140478,6773.99977389935,107.999975470587,56172.9161116712
2005,6752,0.1666667,0.0553924,1,1,0,132619.578942399,15639.9997794869,214.999993952553,89039.9122111063
2006,6752,0.1666667,0.0553924,1,1,0,167070.306531659,10469.9968185383,192.999963541361,117430.271221441
2004,6753,0.2857143,0.4643024,1,1,0,54070.8228231876,52000.0521267208,63.0000172373358,36603.8973978408
2005,6753,0.2857143,0.4600362,0,1,0,93089.809527765,67800.171267865,63.9999946649812,62989.9204678699
2006,6753,0.2857143,0.4600362,0,1,0,113750.189187656,96049.599645541,71.9999914308445,75689.8993094168
2004,6754,0.375,0,0,0,0,9285.99843456748,1646.00101848419,39.9999818354467,6507.99695205097
2005,6754,0.375,0,0,0,0,7309.99595944376,1579.99980088681,39.9999818354467,4847.99744147279
2006,6754,0.375,0,0,0,0,8484.99849248439,1587.00044352465,34.9999978478706,5531.00049781946
2004,6755,0.3345389,0,1,1,1,1063429.90317274,411300.759170625,1658.99951857412,793001.189011622
2005,6755,0.3345389,0,1,1,1,1281369.51817966,508306.555366263,1632.00075802492,959310.426874433
2006,6755,0.3345389,0,1,1,1,1660517.73456857,805380.406950774,1636.00078992203,971911.470925644
2004,6756,0.1417323,0,0,0,0,24000.0213760875,10322.0018712892,126.999989019759,16874.9912968774
2005,6756,0.1417323,0,0,1,0,30222.1385689824,12378.0002190992,82.9999495528977,23486.9446746511
2006,6756,0.1417323,0,0,1,0,46820.1994047023,44170.8346181196,118.00004431306,32773.9738756528
2004,6757,0.0588235,0,0,0,0,5080.9981119326,5842.99624555564,68.0000200480277,2000.99933049806
2005,6757,0.0588235,0,0,0,0,9019.00232540778,5989.99586025556,75.9999741382433,5467.99891818999
2006,6757,0.0588235,0,0,0,0,7149.99545483186,5989.99586025556,84.0000168971634,3331.00053897689
2004,6758,0.2727273,0.8,0,0,0,8450.00236303252,300.000157603181,33.0000144716093,3139.99975224679
2005,6758,0.2727273,0.8,0,0,0,10867.000510066,369.99999791384,34.0000161630544,6652.99893723731
2006,6758,0.2727273,0.8,0,0,0,9534.00347261931,369.99999791384,36.0000022155801,5836.99856874565
2004,6759,0.8082902,0,0,1,0,96692.3918039339,85121.0806413954,385.999857386602,5243.00454792418
2005,6759,0.8082902,0,0,1,0,80917.0633627738,92384.0847658083,400.999828650102,36884.9910252018
2006,6759,0.8082902,0,0,1,0,100878.288016485,92421.970006506,357.000077904677,32579.8735196019
2004,6760,0.1,0,0,0,0,12940.0055893709,16564.0009165614,80.0000292260948,12480.0044687965
2005,6760,0.1,0,0,0,0,20459.9991917151,16776.00717037,34.9999978478706,8070.00192659979
2006,6760,0.1,0,0,0,0,20250.9908054112,5919.9956909635,34.9999978478706,13730.9954780838
2004,6761,0.1575,0,0,1,0,308072.369418473,69320.7802821276,1200.00019706871,254033.13747724
2005,6761,0.1575,0,0,1,0,456831.548919839,98721.694134713,1266.99977153314,354250.652687477
2006,6761,0.1575,0,0,1,0,489402.236567658,108981.127062048,2357.99980877254,344775.927672674
2004,6762,0.2222222,0,1,0,0,9237.00520419552,384.000171806351,36.0000022155801,6198.00038212101
2005,6762,0.2222222,0,1,0,0,9485.00111572902,541.999999219712,39.9999818354467,6422.99629227427
2006,6762,0.2222222,0,1,0,0,14594.0034394331,2034.00086117848,73.0000407961789,10813.0065640819
2004,6763,0.173913,0,0,1,0,6516.00019729187,2583.0005344335,45.9999817615053,5671.99961310176
2005,6763,0.173913,0,0,1,0,8198.99610878687,3460.00045654091,57.9999993883077,5716.00263479219
2006,6763,0.173913,0,0,1,0,9404.99302398368,4679.0014464372,57.9999993883077,8328.99433682047
2004,6764,0.0600293,0,0,1,0,318685.499350686,27043.9878785961,683.000095913157,186885.23670849
2005,6764,0.0600293,0,0,1,0,417379.016316294,32905.0032612075,628.999838535443,246264.145244049
2006,6764,0.0600293,0,0,1,0,411930.530984742,30020.9274765997,511.00020940595,164553.331451895
2004,6765,0.2142857,0,0,1,0,13590.9988045989,7119.99996862913,56.0000173188343,9319.0036736842
2005,6765,0.2142857,0,0,1,0,6415.99904051069,8231.00170404234,42.9999950251771,3785.99874392176
2006,6765,0.2142857,0,0,1,0,9722.00352320094,9230.99387070894,40.9999972651235,5860.00068813364
2004,6766,0.0533333,0,0,0,0,27059.9485393764,12069.0065098043,74.9999914847772,15733.0047790501
2005,6766,0.0533333,0,0,0,0,38554.1875673034,13654.9995369889,80.0000292260948,28918.8815038232
2006,6766,0.0533333,0,0,0,0,35967.103211923,13747.0014094605,90.9999539069783,40610.8276126043
2004,6767,0.0608899,0,1,1,0,168852.359557841,74866.36475858,426.999994351377,119107.294461973
2005,6767,0.0608899,0,0,1,0,133112.511404595,58716.1443782931,375.999946085404,96914.0711070912
2006,6767,0.0608899,0,0,1,0,188469.223126249,60031.2176461085,424.999928207129,91172.6280515144
2004,6768,0.0122449,0,0,0,0,22244.0536457536,7630.99864710292,244.999948416547,14883.0014738761
2005,6768,0.0122449,0,0,0,0,38502.9445819778,6827.99942703297,244.999948416547,23046.9795317266
2006,6768,0.0122449,0,0,1,0,152067.53342415,17846.0058452781,317.00007168091,76898.3731597401
2004,6769,0.4,0,0,0,0,19788.9899719485,400.000181156848,54.999989812215,10485.9967164934
2005,6769,0.4,0,0,0,0,36833.0198361549,533.000306919693,69.9999830565469,14588.0065364675
2006,6769,0.4,0,0,0,0,34766.1676878959,1189.00012283467,56.9999847334327,43689.8024366486
2004,6770,0.0185185,0,0,1,0,22750.9003631917,11886.0057536978,270.000011070439,15008.0049339408
2005,6770,0.0185185,0,0,1,0,26716.055680329,14794.9916432787,320.999960475267,16781.007165469
2006,6770,0.0185185,0,0,1,0,25627.9799394624,14794.9916432787,320.999960475267,18350.9936154923
2004,6771,0.2597403,0,0,0,0,18016.0084505974,11216.0043823795,76.9999675172732,9767.00356058514
2005,6771,0.2597403,0,0,0,0,31499.9110184933,25039.0027964976,75.9999741382433,17285.996468253
2006,6771,0.2597403,0,0,0,0,54308.7155278106,24089.9495168341,74.9999914847772,23959.0164087734
2004,6772,0.0624526,0,1,1,1,1052332.82940047,1387841.19405761,6597.00475496843,709730.074520278
2005,6772,0.0624526,0,1,1,1,1463556.51397668,920967.475240628,6232.99977057044,1042518.52262161
2006,6772,0.0624526,0,1,1,1,1699764.04103204,1345370.50300198,6057.00056341643,971542.214729813
2004,6773,0.3272171,0,0,1,0,48000.178085609,95101.4979762635,326.999944116603,21526.9948293348
2005,6773,0.3272171,0,0,1,0,41178.8477757623,83119.1167904316,255.999886213257,19895.0055136806
2006,6773,0.3272171,0,0,1,0,31499.9110184933,34442.9633953106,255.999886213257,15701.0049681815
2004,6774,0.1666667,0,0,0,0,18384.9927611766,563.000209357393,29.9999885501375,14849.9978581721
2005,6774,0.1666667,0,0,0,0,16903.0101426452,579.999939946533,29.9999885501375,14273.0011471244
2006,6774,0.1666667,0,0,0,0,11514.0004002755,384.999871299224,32.0000031104089,10597.9938208092
2004,6775,0.5008577,0,0,1,0,364251.557515403,20750.0098425813,582.999891357673,83634.3834662867
2005,6775,0.5008577,0,0,1,0,541560.464328843,31561.0801607526,671.999771168483,217281.711444716
2006,6775,0.5008577,0,0,1,0,800018.394891428,31792.0011193455,725.999989237198,356464.523300121
2004,6776,0.064,0,0,0,0,77779.2527159264,2800.0008507429,125.000032837217,49881.2270733697
2005,6776,0.064,0,0,0,0,82007.8292215326,3799.99868628521,90.000029670281,45920.1822571426
2006,6776,0.064,0,0,0,0,89030.1183594348,5699.99741321153,74.9999914847772,46030.0627476192
2004,6777,0.4616385,0,0,1,1,195211.721533906,130819.004265371,769.00002345016,25998.1328249542
2005,6777,0.4616385,0,0,1,1,256522.074418214,162304.584471262,755.999715608326,27599.9709729506
2006,6777,0.4616385,0,0,1,1,317740.407573616,165470.796163155,875.000099437093,41231.1781351822
2004,6778,0.578125,0,0,1,0,34750.8739389847,10490.999730051,127.999966218293,1937.00065198076
2005,6778,0.578125,0,0,1,0,38821.9077888902,12154.0047073022,182.000056952032,14662.9913051797
2006,6778,0.578125,0,0,1,0,82173.6524616472,24999.9724037568,217.999986311979,56245.9883893059
2004,6779,0.2756757,0,0,1,0,15999.9999804493,3799.99868628521,185.000032360513,10238.9975674717
2005,6779,0.2756757,0,0,0,0,16309.9886545223,6200.00265959484,69.9999830565469,8282.00195367837
2006,6779,0.2756757,0,0,0,0,15870.0029594307,9150.00770183671,69.0000341827976,8953.99428017847
2004,6780,0.0277778,0,1,1,0,11980.0015374002,999.999721017902,180.000026839764,4523.99621234587
2005,6780,0.0277778,0,1,1,0,13788.0009977444,2800.0008507429,199.999926690406,6899.99523496272
2006,6780,0.0277778,0,1,1,0,23000.0116170434,3900.00065474088,211.999941769541,14505.0044014631
2004,6781,0.0170732,0,1,1,0,50000.0857795594,6101.00017600255,819.999720988243,16890.9963738347
2005,6781,0.0170732,0,1,0,0,59467.1893536129,4289.99994885435,859.999665247169,23865.0422544519
2006,6781,0.0170732,0,1,0,0,61669.8231315855,2761.99907757712,490.999937252894,35602.1034226295
2004,6782,0.119863,0,1,1,0,12239.0017944537,3720.99728982321,292.000057737667,5632.0005753771
2005,6782,0.119863,0,1,0,0,10471.0019864802,6200.00265959484,320.000001345993,6647.00063783564
2006,6782,0.119863,0,0,0,0,16581.9991928519,1666.0002953372,260.00009593598,10377.9952268716
2004,6783,0.0084746,0,0,0,0,5684.00290329136,1200.00019706871,236.000046013961,3227.00260724937
2005,6783,0.0084746,0,0,0,0,6449.99735685621,1184.00021851438,180.000026839764,2450.99905997278
2006,6783,0.0084746,0,0,0,0,8569.99990065805,1500.00091936483,177.000047334439,2598.99990996677
2004,6784,0.032,0,1,0,0,16026.99873397,2250.00113580374,250.000020534439,6714.99926835151
2005,6784,0.032,0,1,0,0,17090.0038262867,3973.99831855421,260.00009593598,5833.99912240506
2006,6784,0.032,0,1,0,0,24660.0548261868,7620.0026770536,346.000077830036,10175.9970939393
2004,6785,0.1032258,0,1,0,0,8930.00291233651,2519.99954512626,154.999981877518,5638.9998657513
2005,6785,0.1032258,0,1,0,0,6700.00130396044,3099.9987895332,173.000070151899,4099.9989639613
2006,6785,0.1032258,0,1,0,0,12860.0000283999,1035.99956195916,205.000004276626,5346.0005522479
2004,6786,0,0,1,1,0,9167.99597566584,3509.99888922589,250.000020534439,5191.0018904212
2005,6786,0,0,1,1,0,12023.002873799,3530.99860197714,109.999959762842,1349.00019397575
2006,6786,0,0,1,1,0,24740.0829794233,2971.00037000062,202.000061124966,6888.99851477863
2004,6787,0.0916667,0,1,0,0,5831.99840384892,999.999721017902,120.000030866158,2887.99855596364
2005,6787,0.0916667,0,1,0,0,7582.00533715153,744.999837307246,85.9999745222021,3853.99672805439
2006,6787,0.0916667,0,0,0,0,7870.00518309361,900.000213008145,107.999975470587,4430.99746901579
2004,6788,0,0,1,0,0,5209.99929796603,1100.00059533505,95.0000102979492,2634.99878532994
2005,6788,0,0,0,0,0,5600.00069034989,819.999720988243,120.000030866158,2980.0012530919
2006,6788,0,0,0,0,0,8459.99617100259,903.000403264553,126.999989019759,4044.00169791273
2004,6789,0.009434,0,0,0,0,8791.00219905856,205.000004276626,105.999990024121,2881.00076322158
2005,6789,0.009434,0,0,0,0,11420.0059017433,541.999999219712,75.9999741382433,5467.99891818999
2006,6789,0.009434,0,0,0,0,14449.9899783421,600.000206870348,113.000020485507,8613.99943480055
2004,6790,0.0035714,0,1,0,0,5283.9964827477,631.999750899235,279.999831112661,2502.99927054638
2005,6790,0.0035714,0,1,0,0,5288.99750853262,631.999750899235,199.999926690406,3031.00037263782
2006,6790,0.0035714,0,1,0,0,7110.0033929121,714.99961197389,231.000066869475,3708.99785809173
2004,6791,0.05,0.4,1,0,0,5950.00298368968,2499.99997285927,120.000030866158,3630.00026405021
2005,6791,0.05,0,0,0,0,4299.99870276908,1674.99925586606,180.000026839764,2289.99977890444
2006,6791,0.05,0,0,0,0,7060.00472676134,1240.00042333721,188.00000698797,3310.99822018155
2004,6792,0.0086957,0,1,0,0,14820.0014990419,4078.99943172372,229.999928947676,6656.00011647305
2005,6792,0.0086957,0,1,0,0,17800.0046942135,1012.99948919621,260.00009593598,8829.99740752999
