edad,mujer,hispano,educ,renta,horassem,semtr,sindic,convlab,region,raza,estciv,exper,sal
37,1,0,12,22000,40,52,0,0,3,1,1,19,10.5769230769231
33,1,0,13,45000,40,52,0,0,3,1,1,14,21.6346153846154
33,0,0,16,35000,40,52,0,0,3,1,1,11,16.8269230769231
31,1,0,13,18000,40,52,0,0,3,2,7,12,8.65384615384615
26,1,0,10,18000,40,52,0,0,3,2,7,10,8.65384615384615
43,1,0,13,45000,40,52,0,0,3,2,1,24,21.6346153846154
36,0,0,16,48000,40,52,0,0,3,2,1,14,23.0769230769231
38,0,0,12,30500,40,52,0,0,3,1,7,20,14.6634615384615
35,0,0,16,152000,40,52,0,0,3,1,1,13,73.0769230769231
24,0,1,12,25000,40,52,0,0,3,1,1,6,12.0192307692308
34,1,0,14,17000,40,52,0,0,3,1,7,14,8.17307692307692
43,1,0,12,51000,40,52,0,0,3,2,1,25,24.5192307692308
29,0,0,12,20000,40,50,0,0,3,1,1,11,10
40,1,0,13,35000,40,52,0,0,3,1,5,21,16.8269230769231
58,1,0,9,2000,40,52,0,0,3,1,7,43,0.961538461538462
37,1,0,16,44000,40,52,0,0,3,1,7,15,21.1538461538462
58,0,0,8,151000,70,52,1,0,3,1,5,44,41.4835164835165
49,0,0,12,60000,40,52,0,0,3,1,1,31,28.8461538461538
42,0,0,12,29000,40,52,0,0,3,1,1,24,13.9423076923077
29,0,1,12,45000,90,52,0,0,3,1,1,11,9.61538461538461
44,1,1,13,24000,40,52,0,0,3,1,1,25,11.5384615384615
55,1,0,13,35000,40,52,0,0,3,2,1,36,16.8269230769231
52,0,0,16,75000,40,52,0,0,3,2,1,30,36.0576923076923
59,0,0,13,112000,40,52,0,0,3,1,1,40,53.8461538461538
49,1,0,20,104000,40,52,0,0,3,2,5,23,50
21,1,0,13,28880,40,52,0,0,3,2,7,2,13.8846153846154
42,1,0,13,42000,40,52,0,0,3,2,1,23,20.1923076923077
43,0,0,12,42000,50,52,0,0,3,2,1,25,16.1538461538462
59,1,0,16,52000,45,52,0,0,3,1,5,37,22.2222222222222
26,1,0,13,17000,45,52,0,0,3,1,1,7,7.26495726495726
27,0,0,13,81000,60,52,0,0,3,4,1,8,25.9615384615385
47,1,0,18,82000,38,52,0,0,3,1,5,23,41.497975708502
51,0,0,16,60000,40,52,0,0,3,1,5,29,28.8461538461538
45,0,0,13,70000,50,52,0,0,3,1,7,26,26.9230769230769
32,1,0,12,33000,40,52,0,0,3,1,7,14,15.8653846153846
43,0,0,12,48000,45,52,0,0,3,1,1,25,20.5128205128205
41,1,0,12,52000,40,52,0,0,3,1,1,23,25
44,0,0,13,100000,40,52,0,0,3,1,1,25,48.0769230769231
55,0,0,11,36000,40,52,0,0,3,2,1,38,17.3076923076923
52,1,0,12,100000,40,52,0,0,3,1,6,34,48.0769230769231
23,0,0,16,30000,40,52,0,0,3,1,7,1,14.4230769230769
53,1,0,16,117000,40,52,0,0,3,1,4,31,56.25
49,1,0,12,23000,40,52,0,0,3,1,1,31,11.0576923076923
29,1,0,13,79000,40,52,0,0,3,2,6,10,37.9807692307692
23,1,1,8,12000,40,52,0,0,3,1,1,9,5.76923076923077
43,1,0,16,40002,40,52,0,0,3,1,1,21,19.2317307692308
43,0,0,12,53000,40,52,0,0,3,1,1,25,25.4807692307692
39,1,0,13,18000,38,52,0,0,3,1,7,20,9.10931174089069
48,0,1,11,54628,50,52,0,0,3,1,1,31,21.0107692307692
44,1,0,13,25000,40,52,0,0,3,2,1,25,12.0192307692308
36,0,0,12,60000,50,52,0,0,3,1,1,18,23.0769230769231
35,1,0,12,35000,40,52,0,0,3,1,1,17,16.8269230769231
27,1,0,16,80000,40,52,0,0,3,6,7,5,38.4615384615385
39,0,0,16,60000,55,52,0,0,3,1,1,17,20.979020979021
49,0,0,20,389599,50,52,0,0,3,1,1,23,149.845769230769
29,1,0,16,84000,40,52,0,0,3,4,1,7,40.3846153846154
33,0,0,16,83000,40,52,0,0,3,4,1,11,39.9038461538462
17,1,0,11,8200,40,52,0,0,3,1,7,0,3.94230769230769
26,1,0,12,22000,40,52,0,0,3,1,7,8,10.5769230769231
19,0,0,12,15789,40,52,0,0,3,1,7,1,7.59086538461538
35,0,0,12,70000,44,52,1,0,3,2,1,17,30.5944055944056
62,0,0,14,95000,40,52,0,0,3,1,1,42,45.6730769230769
45,0,0,13,40000,40,52,0,0,3,1,1,26,19.2307692307692
45,1,0,13,13744,40,52,0,0,3,1,1,26,6.60769230769231
53,0,0,12,104000,40,52,0,0,3,1,1,35,50
52,1,0,16,86000,40,52,0,0,3,1,1,30,41.3461538461538
42,0,0,13,105000,40,52,0,0,3,1,1,23,50.4807692307692
45,1,0,12,90000,40,52,0,0,3,1,1,27,43.2692307692308
42,0,0,14,45000,40,52,0,0,3,2,5,22,21.6346153846154
30,0,0,11,27000,40,48,0,0,3,1,1,13,14.0625
32,1,0,8,40000,40,52,0,0,3,1,1,18,19.2307692307692
50,1,0,16,65000,40,52,0,0,3,1,1,28,31.25
61,0,0,16,125000,60,52,0,0,3,1,1,39,40.0641025641026
20,0,0,13,30000,40,52,0,0,3,1,7,1,14.4230769230769
33,0,0,16,130000,40,52,0,0,3,1,1,11,62.5
64,0,0,14,52000,40,52,0,0,3,1,5,44,25
57,1,0,18,40000,40,52,0,0,3,1,1,33,19.2307692307692
59,1,0,18,58000,40,52,0,0,3,1,5,35,27.8846153846154
29,1,0,16,28000,40,52,0,0,3,1,7,7,13.4615384615385
60,0,0,12,72000,40,52,0,0,3,1,1,42,34.6153846153846
47,0,0,9,55000,40,52,0,0,3,1,1,32,26.4423076923077
61,1,0,14,100000,99,52,0,0,3,4,1,41,19.4250194250194
37,0,0,14,54000,40,52,0,0,3,1,1,17,25.9615384615385
37,1,0,12,54000,57,52,0,0,3,1,1,19,18.2186234817814
44,0,0,12,90000,40,52,0,0,3,1,1,26,43.2692307692308
43,1,0,18,115000,40,52,0,0,3,1,1,19,55.2884615384615
50,0,0,18,100000,40,52,0,0,3,1,1,26,48.0769230769231
36,1,1,18,90000,40,52,0,0,3,1,1,12,43.2692307692308
49,1,0,14,80000,40,52,0,0,3,1,1,29,38.4615384615385
51,0,0,16,200000,40,52,0,0,3,1,1,29,96.1538461538462
46,1,0,14,13200,40,52,0,0,3,2,1,26,6.34615384615385
47,0,0,18,100000,40,52,0,0,3,2,1,23,48.0769230769231
25,0,0,13,50000,52,52,0,0,3,1,7,6,18.491124260355
21,1,0,13,20000,40,52,0,0,3,1,7,2,9.61538461538461
68,0,0,13,42000,40,52,0,0,3,1,1,49,20.1923076923077
51,1,0,13,42000,40,52,0,0,3,1,5,32,20.1923076923077
60,1,0,12,41000,40,52,0,0,3,1,1,42,19.7115384615385
55,0,0,18,45000,37,52,0,0,3,1,1,31,23.3887733887734
51,1,0,16,100000,70,52,0,0,3,1,1,29,27.4725274725275
46,0,0,16,110000,40,52,0,0,3,1,1,24,52.8846153846154
53,1,0,16,95000,40,52,0,0,3,1,1,31,45.6730769230769
40,0,0,13,40500,45,52,0,0,3,2,5,21,17.3076923076923
54,0,0,14,51000,40,52,0,0,3,2,5,34,24.5192307692308
50,1,0,18,15000,38,52,0,0,3,1,5,26,7.59109311740891
59,0,0,20,38000,60,52,0,0,3,1,1,33,12.1794871794872
53,1,0,20,185002,40,52,0,0,3,1,1,27,88.9432692307692
57,1,0,18,48000,50,52,0,0,3,1,1,33,18.4615384615385
41,0,0,12,135000,40,52,0,0,3,1,1,23,64.9038461538462
51,1,0,16,42000,40,52,0,0,3,1,1,29,20.1923076923077
55,1,0,14,64000,40,52,0,0,3,1,1,35,30.7692307692308
52,1,0,12,53000,40,52,0,0,3,1,1,34,25.4807692307692
65,0,0,13,55000,40,52,0,0,3,3,1,46,26.4423076923077
49,1,0,11,27000,40,52,0,0,3,1,6,32,12.9807692307692
43,0,0,12,50000,40,52,0,0,3,1,7,25,24.0384615384615
57,1,1,12,40000,40,52,0,0,3,1,6,39,19.2307692307692
63,0,1,12,65000,40,52,0,0,3,1,1,45,31.25
52,1,1,9,16640,40,52,0,0,3,1,1,37,8
41,0,0,12,60000,40,52,0,0,3,1,1,23,28.8461538461538
38,1,0,13,63000,40,52,0,0,3,1,1,19,30.2884615384615
38,0,0,20,95000,40,52,0,0,3,1,1,12,45.6730769230769
44,0,0,16,75000,55,52,0,0,3,4,1,22,26.2237762237762
39,0,0,16,95000,60,52,0,0,3,1,1,17,30.4487179487179
42,1,0,16,150000,60,52,0,0,3,6,1,20,48.0769230769231
63,0,0,12,35000,52,52,0,0,3,4,1,45,12.9437869822485
45,1,0,12,40000,40,52,0,0,3,1,5,27,19.2307692307692
42,0,0,18,100000,40,52,0,0,3,1,1,18,48.0769230769231
58,1,0,16,50000,40,52,0,0,3,4,1,36,24.0384615384615
58,0,0,13,67000,40,52,0,0,3,1,1,39,32.2115384615385
54,0,0,13,25000,40,52,0,0,3,2,1,35,12.0192307692308
42,0,0,16,389599,70,52,0,0,3,1,1,20,107.032692307692
44,1,0,12,36000,45,52,0,0,3,2,7,26,15.3846153846154
52,0,0,14,59000,60,52,0,0,3,2,1,32,18.9102564102564
27,1,0,16,75000,40,52,0,0,3,2,7,5,36.0576923076923
27,1,0,18,40120,37,52,0,0,3,1,7,3,20.8523908523909
27,0,0,13,37000,42,52,0,0,3,1,5,8,16.9413919413919
28,0,0,12,41600,40,52,0,0,3,1,1,10,20
46,1,0,16,82000,45,52,0,0,3,1,7,24,35.042735042735
50,0,0,13,60000,40,52,0,0,3,2,1,31,28.8461538461538
42,0,0,12,70000,50,52,0,0,3,1,1,24,26.9230769230769
56,1,0,12,70000,40,52,0,0,3,2,5,38,33.6538461538462
73,0,0,12,35000,40,52,0,0,3,2,1,55,16.8269230769231
48,1,0,13,6000,40,52,0,0,3,2,5,29,2.88461538461538
22,0,0,12,15789,40,52,0,0,3,1,7,4,7.59086538461538
32,1,0,12,23000,40,52,0,0,3,1,7,14,11.0576923076923
24,1,0,12,50000,52,52,0,0,3,2,7,6,18.491124260355
23,1,0,12,18720,40,52,0,0,3,2,7,5,9
50,0,0,13,58002,40,52,0,0,3,1,1,31,27.8855769230769
49,1,0,13,23002,40,52,1,0,3,1,1,30,11.0586538461538
52,1,0,16,67502,45,52,0,0,3,1,1,30,28.8470085470085
51,0,0,18,389599,55,52,0,0,3,1,1,27,136.223426573427
37,0,0,13,42000,40,52,1,0,3,2,1,18,20.1923076923077
61,0,0,13,48000,40,52,0,0,3,2,1,42,23.0769230769231
59,0,0,16,65000,40,52,0,0,3,1,1,37,31.25
25,0,0,13,23000,40,52,0,0,3,1,7,6,11.0576923076923
61,0,1,12,65000,40,52,1,0,3,1,1,43,31.25
49,0,0,18,200000,45,52,0,0,3,1,1,25,85.4700854700855
45,1,0,14,50000,60,52,0,0,3,1,1,25,16.025641025641
50,0,0,18,16000,50,51,0,0,3,4,1,26,6.27450980392157
32,0,0,12,90000,50,52,0,0,3,1,1,14,34.6153846153846
43,0,0,12,8000,40,52,0,0,3,1,6,25,3.84615384615385
56,0,0,10,50000,50,52,0,0,3,1,5,40,19.2307692307692
40,0,0,14,36000,50,52,0,0,3,1,1,20,13.8461538461538
42,1,0,13,42000,40,52,0,0,3,1,1,23,20.1923076923077
20,1,0,12,17440,40,52,0,0,3,1,7,2,8.38461538461539
50,1,0,13,43000,40,52,0,0,3,1,6,31,20.6730769230769
36,0,0,14,45000,40,52,0,0,3,2,1,16,21.6346153846154
44,0,0,18,45000,40,52,0,0,3,2,1,20,21.6346153846154
23,0,0,13,20000,40,52,0,0,3,2,7,4,9.61538461538461
50,1,0,16,60000,40,52,0,0,3,2,3,28,28.8461538461538
63,1,0,13,51000,40,52,0,0,3,1,5,44,24.5192307692308
31,1,0,20,55000,50,52,0,0,3,1,7,5,21.1538461538462
54,1,0,13,70000,40,52,0,0,3,2,7,35,33.6538461538462
41,1,1,11,30000,40,52,0,0,3,1,7,24,14.4230769230769
20,0,1,12,16000,40,52,0,0,3,1,7,2,7.69230769230769
32,0,0,20,90000,40,50,0,0,3,2,1,6,45
30,1,0,16,46200,40,52,0,0,3,2,1,8,22.2115384615385
48,0,1,20,436465,50,52,0,0,3,1,1,22,167.871153846154
43,1,0,12,48000,40,52,0,0,3,2,7,25,23.0769230769231
36,1,0,18,46500,40,52,0,0,3,2,7,12,22.3557692307692
65,0,0,20,150000,50,52,0,0,3,1,1,39,57.6923076923077
60,1,0,18,54000,45,52,0,0,3,1,1,36,23.0769230769231
46,0,0,12,50000,40,52,0,0,3,2,4,28,24.0384615384615
51,0,0,12,32700,38,50,0,0,3,1,6,33,17.2105263157895
51,1,0,16,48000,40,52,0,0,3,1,1,29,23.0769230769231
42,1,0,16,67000,40,52,0,0,3,1,7,20,32.2115384615385
31,1,0,16,36002,40,52,0,0,3,1,7,9,17.3086538461538
47,1,0,18,65000,40,52,0,0,3,1,7,23,31.25
37,0,0,9,40000,40,52,0,0,3,1,1,22,19.2307692307692
37,1,0,18,15000,40,52,0,0,3,1,1,13,7.21153846153846
53,1,0,16,70000,40,52,0,0,3,4,1,31,33.6538461538462
51,1,0,14,67000,40,52,0,0,3,1,1,31,32.2115384615385
52,0,0,13,47000,40,52,0,0,3,1,1,33,22.5961538461538
18,1,0,12,43000,40,52,0,0,3,1,7,0,20.6730769230769
60,0,0,16,45000,40,52,0,0,3,1,1,38,21.6346153846154
40,0,0,16,73000,40,52,0,0,3,1,5,18,35.0961538461538
62,1,0,16,50000,40,52,0,0,3,1,7,40,24.0384615384615
43,0,0,12,72000,40,52,0,0,3,1,1,25,34.6153846153846
62,1,0,12,58000,40,52,0,0,3,1,1,44,27.8846153846154
48,0,0,18,80000,60,52,0,0,3,1,1,24,25.6410256410256
27,1,0,16,89000,50,52,0,0,3,1,7,5,34.2307692307692
30,0,0,14,27000,40,52,0,0,3,4,1,10,12.9807692307692
45,0,0,18,389599,48,52,0,0,3,1,1,21,156.089342948718
54,0,0,20,200000,50,52,0,0,3,1,1,28,76.9230769230769
49,0,0,12,43000,40,52,0,0,3,2,1,31,20.6730769230769
40,1,0,13,88000,40,52,0,0,3,2,1,21,42.3076923076923
52,0,0,18,36000,40,52,0,0,3,2,1,28,17.3076923076923
50,1,0,13,32000,40,52,0,0,3,2,1,31,15.3846153846154
48,0,0,18,110000,52,52,0,0,3,1,5,24,40.6804733727811
62,0,0,12,35000,40,52,0,0,3,2,1,44,16.8269230769231
36,1,0,16,90000,48,52,0,0,3,4,1,14,36.0576923076923
31,1,0,16,65000,36,52,0,0,3,4,1,9,34.7222222222222
35,0,0,13,84000,40,52,0,0,3,5,7,16,40.3846153846154
33,0,0,16,65000,60,52,0,0,3,1,1,11,20.8333333333333
62,1,0,12,62000,40,52,0,0,3,1,5,44,29.8076923076923
37,1,0,12,52000,40,52,0,0,3,1,7,19,25
53,0,0,12,52000,40,52,0,0,3,1,7,35,25
52,0,0,12,40000,40,52,0,1,3,1,1,34,19.2307692307692
48,1,0,14,56000,52,52,0,1,3,1,1,28,20.7100591715976
46,0,0,18,69000,38,52,1,0,3,1,7,22,34.919028340081
53,1,0,18,48000,40,52,0,0,3,1,5,29,23.0769230769231
52,0,0,20,389599,50,52,0,0,3,1,1,26,149.845769230769
33,0,0,20,43000,40,52,0,0,3,4,1,7,20.6730769230769
28,1,0,18,15000,40,52,0,0,3,4,1,4,7.21153846153846
42,0,0,12,54000,45,52,0,0,3,1,1,24,23.0769230769231
49,1,0,12,102000,60,52,0,0,3,1,1,31,32.6923076923077
20,0,0,12,18720,40,52,0,0,3,1,7,2,9
32,0,0,16,40000,40,52,0,0,3,2,7,10,19.2307692307692
47,0,0,16,50000,40,52,0,0,3,1,7,25,24.0384615384615
24,1,0,16,31000,40,52,0,0,3,1,7,2,14.9038461538462
23,1,0,16,17000,42,48,0,0,3,1,7,1,8.43253968253968
36,0,0,18,120000,50,52,0,0,3,1,1,12,46.1538461538462
55,1,0,12,34000,40,52,0,0,3,1,5,37,16.3461538461538
53,0,0,16,80000,40,52,0,0,3,1,7,31,38.4615384615385
59,1,0,12,60500,40,52,0,0,3,2,5,41,29.0865384615385
24,0,0,18,37000,40,52,0,0,3,1,7,0,17.7884615384615
28,0,0,13,50000,40,52,0,0,3,1,7,9,24.0384615384615
58,0,0,18,40000,40,52,0,0,3,1,1,34,19.2307692307692
29,0,0,12,22000,42,52,0,0,3,2,7,11,10.0732600732601
59,1,0,18,40000,40,52,0,0,3,1,1,35,19.2307692307692
60,0,0,20,70000,50,52,0,0,3,1,1,34,26.9230769230769
49,1,0,12,26000,40,52,0,0,3,1,5,31,12.5
47,1,0,12,19000,40,52,0,0,3,1,1,29,9.13461538461539
39,0,0,10,45000,40,52,0,0,3,1,1,23,21.6346153846154
36,1,0,12,35000,40,52,0,0,3,1,1,18,16.8269230769231
62,1,0,13,35000,40,52,0,0,3,1,1,43,16.8269230769231
65,0,0,12,25000,40,52,0,0,3,1,1,47,12.0192307692308
62,1,0,16,40000,40,52,0,0,3,1,5,40,19.2307692307692
44,0,0,12,35000,40,52,0,0,3,1,1,26,16.8269230769231
40,1,0,12,30000,40,52,0,0,3,1,1,22,14.4230769230769
38,1,0,20,75000,40,52,0,0,3,1,1,12,36.0576923076923
41,0,0,18,65000,40,52,0,0,3,1,1,17,31.25
50,0,0,16,193000,60,52,0,0,3,1,1,28,61.8589743589744
40,0,0,18,100000,40,52,0,0,3,2,1,16,48.0769230769231
39,1,0,16,50000,40,52,0,0,3,2,1,17,24.0384615384615
56,0,0,14,60000,45,52,0,0,3,1,1,36,25.6410256410256
55,1,0,13,43000,40,52,0,0,3,2,1,36,20.6730769230769
50,1,0,13,40000,40,52,0,0,3,2,1,31,19.2307692307692
35,1,0,20,39000,40,52,0,0,3,4,1,9,18.75
30,1,0,13,47000,50,52,0,0,3,1,5,11,18.0769230769231
29,0,0,13,64000,40,52,0,0,3,1,1,10,30.7692307692308
59,1,0,12,80000,40,52,0,0,3,2,1,41,38.4615384615385
22,0,1,12,20000,75,50,0,0,3,1,7,4,5.33333333333333
71,1,0,12,27000,40,52,0,0,3,1,5,53,12.9807692307692
62,0,0,16,40000,60,52,0,0,3,1,5,40,12.8205128205128
40,0,0,16,125000,55,52,0,0,3,2,1,18,43.7062937062937
65,0,0,14,67000,40,52,0,0,3,1,1,45,32.2115384615385
62,1,1,12,35000,36,52,0,0,3,1,1,44,18.6965811965812
51,1,0,16,76264,40,52,0,0,3,1,1,29,36.6653846153846
27,1,0,12,32000,38,52,0,0,3,1,1,9,16.1943319838057
26,0,0,12,63000,60,52,0,0,3,1,1,8,20.1923076923077
40,1,0,12,65000,40,52,0,0,3,2,6,22,31.25
49,1,0,13,100000,44,52,0,0,3,2,4,30,43.7062937062937
28,1,0,14,31000,40,52,0,0,3,2,5,8,14.9038461538462
24,0,0,13,26500,55,52,0,0,3,2,7,5,9.26573426573426
41,1,0,16,120000,40,52,0,0,3,1,5,19,57.6923076923077
44,1,0,12,25000,40,52,0,0,3,2,7,26,12.0192307692308
28,1,0,14,27000,40,50,0,0,3,2,7,8,13.5
54,0,0,13,25000,40,52,0,0,3,2,1,35,12.0192307692308
50,1,0,13,24000,60,52,0,0,3,10,1,31,7.69230769230769
20,0,0,12,8000,40,52,0,0,3,2,7,2,3.84615384615385
26,1,0,13,7000,40,52,0,0,3,2,7,7,3.36538461538462
54,1,0,16,50000,40,52,0,0,3,1,1,32,24.0384615384615
30,1,0,12,35000,40,52,0,0,3,1,1,12,16.8269230769231
30,0,0,12,40000,40,52,0,0,3,1,1,12,19.2307692307692
60,0,0,9,40000,40,52,0,0,3,1,4,45,19.2307692307692
50,0,0,12,45000,40,52,0,0,3,2,1,32,21.6346153846154
50,0,0,13,80000,50,52,0,0,3,1,5,31,30.7692307692308
53,1,0,12,20000,40,52,0,0,3,1,5,35,9.61538461538461
24,0,0,12,14000,40,52,0,0,3,1,7,6,6.73076923076923
32,0,0,13,33000,55,52,0,0,3,4,1,13,11.5384615384615
36,0,0,18,110000,45,52,0,0,3,1,1,12,47.008547008547
44,0,0,18,70000,60,52,0,0,3,1,1,20,22.4358974358974
48,0,0,16,389599,40,52,0,0,3,1,1,26,187.307211538462
48,1,0,13,30000,36,52,0,0,3,2,1,29,16.025641025641
47,0,0,12,70000,40,52,0,0,3,2,1,29,33.6538461538462
48,0,0,18,85000,40,52,0,0,3,1,1,24,40.8653846153846
31,0,0,12,58000,40,52,0,0,3,1,1,13,27.8846153846154
53,1,0,12,18000,40,52,0,0,3,4,1,35,8.65384615384615
41,1,0,13,25000,40,52,0,0,3,1,1,22,12.0192307692308
49,1,0,16,103020,40,52,0,0,3,4,5,27,49.5288461538462
50,0,0,14,117292,40,52,0,0,3,1,1,30,56.3903846153846
43,0,0,20,143469,40,52,0,0,3,1,1,17,68.9754807692308
53,1,0,16,65000,40,52,0,0,3,1,1,31,31.25
27,0,0,16,50000,40,52,0,0,3,1,7,5,24.0384615384615
45,0,0,12,22000,40,52,0,0,3,1,1,27,10.5769230769231
41,1,0,12,35000,55,52,0,0,3,1,1,23,12.2377622377622
50,0,0,18,113000,40,52,0,0,3,2,1,26,54.3269230769231
50,1,0,16,11000,40,52,0,0,3,2,1,28,5.28846153846154
38,1,0,14,78000,40,52,0,0,3,2,7,18,37.5
44,1,0,20,53000,40,52,0,0,3,2,3,18,25.4807692307692
34,1,0,14,22000,48,50,0,0,3,1,7,14,9.16666666666667
37,0,0,11,51000,60,51,0,0,3,2,1,20,16.6666666666667
37,1,0,14,100000,40,52,0,0,3,2,1,17,48.0769230769231
34,0,0,14,65000,48,52,0,0,3,2,7,14,26.0416666666667
33,1,0,16,106000,40,52,0,0,3,2,5,11,50.9615384615385
37,0,0,11,20000,40,52,0,0,3,2,1,20,9.61538461538461
32,1,0,14,45000,40,52,0,0,3,1,1,12,21.6346153846154
51,0,0,18,70000,40,52,0,0,3,1,1,27,33.6538461538462
57,0,0,16,148000,50,52,0,0,3,1,1,35,56.9230769230769
48,0,0,16,110000,50,52,0,0,3,1,1,26,42.3076923076923
39,1,0,12,55000,40,52,0,0,3,1,5,21,26.4423076923077
31,0,0,13,80000,50,52,0,0,3,1,1,12,30.7692307692308
36,1,0,18,65000,40,52,0,0,3,1,1,12,31.25
39,0,0,16,65000,40,52,0,0,3,1,1,17,31.25
48,1,0,18,82000,46,52,0,0,3,1,1,24,34.2809364548495
46,0,0,16,389599,70,52,0,0,3,1,1,24,107.032692307692
28,1,0,14,38000,40,52,0,0,3,1,7,8,18.2692307692308
28,0,0,13,70000,55,52,0,0,3,6,7,9,24.4755244755245
48,1,0,12,35000,40,52,0,0,3,1,4,30,16.8269230769231
29,0,0,13,36000,40,52,0,0,3,2,7,10,17.3076923076923
46,0,0,12,42000,40,52,0,0,3,2,7,28,20.1923076923077
53,0,0,12,65000,50,52,0,0,3,1,1,35,25
42,1,0,12,38000,40,52,0,0,3,1,1,24,18.2692307692308
34,0,0,20,132946,60,52,0,0,3,4,1,8,42.6108974358974
58,1,0,16,90000,40,52,0,0,3,2,5,36,43.2692307692308
53,0,0,12,58000,40,52,0,0,3,1,4,35,27.8846153846154
51,1,0,12,27000,40,52,0,0,3,1,6,33,12.9807692307692
50,0,0,14,90000,40,52,0,0,3,1,1,30,43.2692307692308
60,0,0,12,65000,40,52,0,0,3,1,1,42,31.25
61,0,0,13,80000,40,52,0,0,3,1,1,42,38.4615384615385
50,0,0,16,100000,40,52,0,0,3,1,1,28,48.0769230769231
22,1,0,13,30000,40,52,0,0,3,1,7,3,14.4230769230769
23,0,0,12,25000,40,52,0,0,3,1,7,5,12.0192307692308
48,0,0,12,62000,40,52,0,0,3,1,7,30,29.8076923076923
49,0,0,12,25002,40,52,0,0,3,1,1,31,12.0201923076923
55,0,0,14,75000,40,52,0,0,3,1,1,35,36.0576923076923
32,0,0,18,70002,50,52,0,0,3,1,1,8,26.9238461538462
38,1,0,16,50002,50,52,0,0,3,1,1,16,19.2315384615385
50,1,0,12,30002,40,52,0,0,3,1,1,32,14.4240384615385
29,0,0,12,90000,40,52,0,0,3,1,1,11,43.2692307692308
52,0,0,12,82000,50,52,0,0,3,1,1,34,31.5384615384615
34,0,0,16,98000,40,52,0,0,3,1,1,12,47.1153846153846
61,1,0,16,149000,60,52,0,0,3,1,1,39,47.7564102564103
55,1,0,12,9000,40,52,0,0,3,1,1,37,4.32692307692308
62,0,0,12,45000,55,52,0,0,3,1,1,44,15.7342657342657
37,1,1,11,15002,40,52,0,0,3,3,5,20,7.2125
26,0,0,12,25002,40,48,0,0,3,1,7,8,13.021875
43,0,0,18,100000,40,52,0,0,3,1,1,19,48.0769230769231
55,0,0,12,58000,43,52,0,0,3,1,1,37,25.9391771019678
44,1,0,16,39000,50,52,0,0,3,1,1,22,15
45,0,0,16,85000,65,52,0,0,3,1,1,23,25.1479289940828
44,0,0,12,78000,50,52,0,0,3,1,1,26,30
50,1,0,16,120000,44,52,0,0,3,1,1,28,52.4475524475524
35,0,0,16,100000,40,52,0,0,3,1,1,13,48.0769230769231
37,0,0,13,85002,55,52,0,0,3,1,1,18,29.720979020979
56,0,0,12,60000,50,52,0,0,3,1,1,38,23.0769230769231
46,0,0,16,45000,52,52,0,0,3,1,1,24,16.6420118343195
40,1,0,14,45000,40,52,0,0,3,1,1,20,21.6346153846154
30,0,0,13,30000,38,52,0,0,3,1,1,11,15.1821862348178
43,1,0,14,70000,36,52,0,0,3,1,1,23,37.3931623931624
43,1,0,16,53000,40,52,0,0,3,1,1,21,25.4807692307692
48,0,0,16,30000,40,52,0,0,3,1,1,26,14.4230769230769
48,0,0,16,104000,45,52,0,0,3,4,1,26,44.4444444444444
60,0,0,18,40000,40,52,0,0,3,1,1,36,19.2307692307692
37,1,0,14,25000,40,52,0,0,3,1,5,17,12.0192307692308
25,1,0,16,65000,40,52,0,0,3,1,1,3,31.25
27,0,0,16,80000,40,52,0,0,3,1,1,5,38.4615384615385
46,1,0,18,105818,40,52,0,0,3,1,1,22,50.8740384615385
51,1,0,12,35000,40,52,0,0,3,1,1,33,16.8269230769231
61,0,0,12,35000,40,52,0,0,3,1,1,43,16.8269230769231
51,1,0,13,35000,40,52,0,0,3,1,1,32,16.8269230769231
46,0,0,12,35000,40,52,0,0,3,1,1,28,16.8269230769231
56,0,0,12,10002,40,52,0,0,3,1,1,38,4.80865384615385
41,0,0,13,44000,40,52,0,0,3,1,1,22,21.1538461538462
45,1,0,16,83000,40,52,0,0,3,1,1,23,39.9038461538462
57,1,1,10,20000,40,52,0,0,3,1,1,41,9.61538461538461
58,0,0,16,40000,40,52,0,0,3,1,1,36,19.2307692307692
34,0,0,10,60200,55,52,0,0,3,1,1,18,21.0489510489511
54,1,0,18,88000,40,52,0,0,3,1,1,30,42.3076923076923
46,1,0,13,42000,40,52,0,0,3,1,5,27,20.1923076923077
51,0,0,12,49000,40,52,0,0,3,1,6,33,23.5576923076923
49,0,0,13,65000,40,52,0,0,3,2,1,30,31.25
60,1,0,8,25000,40,52,0,0,3,2,1,46,12.0192307692308
63,0,0,16,45000,52,52,0,0,3,2,5,41,16.6420118343195
51,1,1,16,45000,52,52,0,0,3,2,5,29,16.6420118343195
65,1,0,13,50000,40,52,0,0,3,1,5,46,24.0384615384615
43,0,0,16,155000,50,52,0,0,3,1,1,21,59.6153846153846
39,0,0,12,116000,50,50,0,0,3,1,1,21,46.4
51,1,0,16,47500,40,52,0,0,3,1,1,29,22.8365384615385
52,0,0,20,105000,40,52,0,0,3,1,1,26,50.4807692307692
22,0,0,13,18000,40,52,0,0,3,1,7,3,8.65384615384615
51,0,0,13,60000,60,52,0,0,3,1,1,32,19.2307692307692
49,1,1,16,84097,40,52,0,0,3,1,1,27,40.43125
53,0,1,16,83000,40,52,0,0,3,2,1,31,39.9038461538462
